nohup: ignoring input
2026-05-22 20:28:59,876 INFO paper_harness | manifest expanded: 180 runs (config=soft_safety_ablation.yaml)
2026-05-23 00:31:03,735 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 840 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:06,612 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1880 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:06,974 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1680 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:08,847 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 740 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:10,296 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 280 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:10,600 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1900 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:11,504 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1700 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:12,743 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 540 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:13,246 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1140 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:17,388 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 500 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:18,159 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1480 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:18,301 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1520 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:19,796 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 980 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:21,100 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1640 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:21,113 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1620 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:21,984 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 860 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:23,178 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1900 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:25,151 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1700 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:26,294 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1920 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:27,896 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 300 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:28,693 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 760 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:30,374 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1720 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:30,388 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 560 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:31,914 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1160 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:35,822 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 520 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:36,300 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1540 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:37,925 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1660 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:38,716 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1500 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:38,974 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1920 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:39,864 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 880 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:39,960 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1000 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:40,292 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1640 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:41,655 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1720 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:42,631 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1940 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:45,601 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 320 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:46,268 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 780 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:46,565 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1740 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:47,865 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 580 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:50,788 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1180 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:52,309 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 0 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:53,789 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 540 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:54,377 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1560 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:54,815 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1680 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:55,093 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1940 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:57,606 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1520 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:58,302 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 900 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:58,687 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1740 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:59,377 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1660 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:31:59,661 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1960 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:01,665 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1020 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:02,972 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1760 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:03,202 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 340 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:04,135 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 800 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:05,108 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 600 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:10,144 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1960 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:11,183 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 560 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:11,535 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 20 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:12,098 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1200 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:12,798 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1700 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:14,005 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1580 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:14,950 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1980 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:16,397 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 920 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:16,617 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1760 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:17,641 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1680 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:18,921 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1540 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:18,970 INFO paper_harness | [5/180] dee95b132f00 status=ok wall=1867.17s
2026-05-23 00:32:20,312 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1780 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:20,688 INFO ha_lmapf.simulation.simulator | [exogenous-model] map=data/maps/warehouse-10-20-10-2-2.map overriding human_model 'random_walk' -> 'aisle'
2026-05-23 00:32:21,011 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 360 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:22,649 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 620 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:22,720 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1040 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:23,127 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 820 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:24,962 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1980 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:29,138 INFO paper_harness | [6/180] f95c70f2ec90 status=ok wall=1810.86s
2026-05-23 00:32:29,159 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1720 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:30,026 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 580 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:30,226 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1220 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:30,923 INFO ha_lmapf.simulation.simulator | [exogenous-model] map=data/maps/warehouse-10-20-10-2-2.map overriding human_model 'random_walk' -> 'aisle'
2026-05-23 00:32:33,471 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1600 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:34,221 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 40 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:35,537 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1780 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:35,660 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1700 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:37,003 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1800 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:37,270 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 940 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:38,964 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 380 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:40,282 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 640 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:40,753 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1560 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:41,477 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1060 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:43,271 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 840 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:45,591 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1740 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:47,753 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 600 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:50,772 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1240 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:52,013 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1800 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:52,420 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1720 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:53,810 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1820 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:54,650 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1620 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:56,724 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 60 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:58,589 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 400 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:58,619 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 660 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:58,781 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 960 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:32:59,194 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1080 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:01,791 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1580 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:02,296 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1760 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:03,685 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 860 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:07,401 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 620 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:08,466 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1820 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:09,102 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1740 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:10,131 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1260 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:12,430 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1840 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:16,879 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 420 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
2026-05-23 00:33:17,022 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'LaCAMOfficialSolver' returned status=error at step 1640 (error_msg='solver self-reported solved=0 (budget exhaustion: no initial solution within -t)'); reusing previous PlanBundle.
